iteration,population,w0,w1,w2,w3,segregation
39, 43,  0.44, 0.43, 0.02, 0.13 , 0.9766082794594059
39, 44,  0.44, 0.43, 0.01, 0.12 , 0.9800082440458849
39, 45,  0.43, 0.42, 0.0, 0.12 , 1.3570294984150877
39, 46,  0.43, 0.42, 0.0, 0.14 , 1.0010964913477196
39, 47,  0.43, 0.42, 0.0, 0.13 , 1.1174833900083134
39, 48,  0.43, 0.42, 0.02, 0.12 , 0.9133679958415797
39, 49,  0.43, 0.42, 0.02, 0.14 , 0.876944148374874
39, 50,  0.43, 0.42, 0.02, 0.13 , 0.9617898017173043
39, 51,  0.43, 0.42, 0.01, 0.12 , 0.9748701032263336
39, 52,  0.43, 0.42, 0.01, 0.14 , 1.0412883010960772
39, 53,  0.43, 0.42, 0.01, 0.13 , 0.778170003197467
39, 54,  0.43, 0.44, 0.0, 0.12 , 0.9192996199733053
39, 55,  0.43, 0.44, 0.02, 0.12 , 0.9584275778961923
39, 56,  0.43, 0.44, 0.02, 0.14 , 0.898695551437537
39, 57,  0.43, 0.44, 0.02, 0.13 , 1.1919482872298646
39, 58,  0.43, 0.44, 0.01, 0.12 , 0.8654970988975595
39, 59,  0.43, 0.43, 0.0, 0.12 , 0.932330683172422
39, 60,  0.43, 0.43, 0.02, 0.12 , 1.0504170085860582
39, 61,  0.43, 0.43, 0.02, 0.14 , 1.0585518014435331
39, 62,  0.43, 0.43, 0.02, 0.13 , 0.8988896825370887
39, 63,  0.43, 0.43, 0.01, 0.12 , 1.1513617774629732
39, 64,  0.42, 0.42, 0.0, 0.14 , 0.7924151794729707
39, 65,  0.42, 0.42, 0.0, 0.16 , 1.2827776312563324
39, 66,  0.42, 0.42, 0.0, 0.15 , 0.9214848429867591
39, 67,  0.42, 0.42, 0.02, 0.14 , 1.107129264853999
39, 68,  0.42, 0.42, 0.02, 0.16 , 0.9151603559545539
39, 69,  0.42, 0.42, 0.02, 0.15 , 0.9949500817582062
39, 70,  0.42, 0.42, 0.01, 0.14 , 0.8865804280174083
39, 71,  0.42, 0.42, 0.01, 0.16 , 1.0587750840348826
39, 72,  0.42, 0.42, 0.01, 0.15 , 0.9175212992682663
39, 73,  0.42, 0.44, 0.0, 0.14 , 0.9169687160301024
39, 74,  0.42, 0.44, 0.0, 0.16 , 0.9908874688329259
39, 75,  0.42, 0.44, 0.0, 0.15 , 0.8855990201095624
39, 76,  0.42, 0.44, 0.02, 0.14 , 1.053655013073842
39, 77,  0.42, 0.44, 0.02, 0.16 , 0.9152734320766529
39, 78,  0.42, 0.44, 0.02, 0.15 , 0.9361554794615664
39, 79,  0.42, 0.44, 0.01, 0.14 , 0.8724544586621531
39, 80,  0.42, 0.44, 0.01, 0.16 , 0.9173935195141207
39, 81,  0.42, 0.44, 0.01, 0.15 , 0.9551790084785841
39, 82,  0.42, 0.43, 0.0, 0.14 , 0.9914438733532774
39, 83,  0.42, 0.43, 0.0, 0.16 , 0.8603844854003222
39, 84,  0.42, 0.43, 0.0, 0.15 , 1.003455692818895
39, 85,  0.42, 0.43, 0.02, 0.14 , 0.9028965057920344
39, 86,  0.42, 0.43, 0.02, 0.16 , 0.9049169094739227
39, 87,  0.42, 0.43, 0.02, 0.15 , 0.9123456757927231
39, 88,  0.42, 0.43, 0.01, 0.14 , 0.8196071800513155
39, 89,  0.42, 0.43, 0.01, 0.16 , 0.9150994455690512
39, 90,  0.42, 0.43, 0.01, 0.15 , 0.8441373162411542
39, 91,  0.44, 0.42, 0.0, 0.14 , 0.9556196215892587
39, 92,  0.44, 0.42, 0.0, 0.16 , 1.056004307316297
39, 93,  0.44, 0.42, 0.0, 0.15 , 1.0029462693632878
39, 94,  0.44, 0.42, 0.02, 0.14 , 1.1466194341818796
39, 95,  0.44, 0.42, 0.02, 0.16 , 1.0076632412399156
39, 96,  0.44, 0.42, 0.02, 0.15 , 0.993155114996363
39, 97,  0.44, 0.42, 0.01, 0.14 , 1.6404386849622747
39, 98,  0.44, 0.42, 0.01, 0.16 , 0.965350971325382
39, 99,  0.44, 0.42, 0.01, 0.15 , 1.2374649362100065
39, 100,  0.44, 0.43, 0.02, 0.14 , 1.099522023412063
39, 101,  0.44, 0.43, 0.02, 0.16 , 1.0559830195056363
39, 102,  0.44, 0.43, 0.02, 0.15 , 1.0186170801965482
39, 103,  0.43, 0.42, 0.0, 0.14 , 1.0010964913477196
39, 104,  0.43, 0.42, 0.0, 0.16 , 0.9177718422224841
39, 105,  0.43, 0.42, 0.0, 0.15 , 0.9781388387795082
39, 106,  0.43, 0.42, 0.02, 0.14 , 0.876944148374874
39, 107,  0.43, 0.42, 0.02, 0.16 , 1.1712617303185127
39, 108,  0.43, 0.42, 0.02, 0.15 , 0.9571206855813033
39, 109,  0.43, 0.42, 0.01, 0.14 , 1.0412883010960772
39, 110,  0.43, 0.42, 0.01, 0.16 , 0.8412028600138762
39, 111,  0.43, 0.42, 0.01, 0.15 , 1.1274010499955005
39, 112,  0.43, 0.44, 0.02, 0.14 , 0.898695551437537
39, 113,  0.43, 0.44, 0.02, 0.16 , 0.9248611717671038
39, 114,  0.43, 0.44, 0.02, 0.15 , 0.8488825391748337
39, 115,  0.43, 0.43, 0.02, 0.14 , 1.0585518014435331
39, 116,  0.43, 0.43, 0.02, 0.16 , 0.8584925147826125
39, 117,  0.43, 0.43, 0.02, 0.15 , 1.076877344965217
39, 118,  0.42, 0.42, 0.0, 0.13 , 0.8876752373845511
39, 119,  0.42, 0.42, 0.0, 0.15 , 0.9214848429867591
39, 120,  0.42, 0.42, 0.0, 0.14 , 0.7924151794729707
39, 121,  0.42, 0.42, 0.02, 0.13 , 1.0264855527692733
39, 122,  0.42, 0.42, 0.02, 0.15 , 0.9949500817582062
39, 123,  0.42, 0.42, 0.02, 0.14 , 1.107129264853999
39, 124,  0.42, 0.42, 0.01, 0.13 , 1.100400674402844
39, 125,  0.42, 0.42, 0.01, 0.15 , 0.9175212992682663
39, 126,  0.42, 0.42, 0.01, 0.14 , 0.8865804280174083
39, 127,  0.42, 0.44, 0.0, 0.13 , 0.9033255933471516
39, 128,  0.42, 0.44, 0.0, 0.15 , 0.8855990201095624
39, 129,  0.42, 0.44, 0.0, 0.14 , 0.9169687160301024
39, 130,  0.42, 0.44, 0.02, 0.13 , 0.9818654397128931
39, 131,  0.42, 0.44, 0.02, 0.15 , 0.9361554794615664
39, 132,  0.42, 0.44, 0.02, 0.14 , 1.053655013073842
39, 133,  0.42, 0.44, 0.01, 0.13 , 0.8780268211127013
39, 134,  0.42, 0.44, 0.01, 0.15 , 0.9551790084785841
39, 135,  0.42, 0.44, 0.01, 0.14 , 0.8724544586621531
39, 136,  0.42, 0.43, 0.0, 0.13 , 0.7580324680167052
39, 137,  0.42, 0.43, 0.0, 0.15 , 1.003455692818895
39, 138,  0.42, 0.43, 0.0, 0.14 , 0.9914438733532774
39, 139,  0.42, 0.43, 0.02, 0.13 , 0.8720095451570171
39, 140,  0.42, 0.43, 0.02, 0.15 , 0.9123456757927231
39, 141,  0.42, 0.43, 0.02, 0.14 , 0.9028965057920344
39, 142,  0.42, 0.43, 0.01, 0.13 , 0.8518097558009525
39, 143,  0.42, 0.43, 0.01, 0.15 , 0.8441373162411542
39, 144,  0.42, 0.43, 0.01, 0.14 , 0.8196071800513155
39, 145,  0.44, 0.42, 0.0, 0.13 , 1.2357690889173985
39, 146,  0.44, 0.42, 0.0, 0.15 , 1.0029462693632878
39, 147,  0.44, 0.42, 0.0, 0.14 , 0.9556196215892587
39, 148,  0.44, 0.42, 0.02, 0.13 , 1.0571651531073838
39, 149,  0.44, 0.42, 0.02, 0.15 , 0.993155114996363
39, 150,  0.44, 0.42, 0.02, 0.14 , 1.1466194341818796
39, 151,  0.44, 0.42, 0.01, 0.13 , 0.946570553850903
39, 152,  0.44, 0.42, 0.01, 0.15 , 1.2374649362100065
39, 153,  0.44, 0.42, 0.01, 0.14 , 1.6404386849622747
39, 154,  0.44, 0.44, 0.02, 0.13 , 1.0142998152414453
39, 155,  0.44, 0.43, 0.02, 0.13 , 0.9766082794594059
39, 156,  0.44, 0.43, 0.02, 0.15 , 1.0186170801965482
39, 157,  0.44, 0.43, 0.02, 0.14 , 1.099522023412063
39, 158,  0.43, 0.42, 0.0, 0.13 , 1.1174833900083134
39, 159,  0.43, 0.42, 0.0, 0.15 , 0.9781388387795082
39, 160,  0.43, 0.42, 0.0, 0.14 , 1.0010964913477196
39, 161,  0.43, 0.42, 0.02, 0.13 , 0.9617898017173043
39, 162,  0.43, 0.42, 0.02, 0.15 , 0.9571206855813033
39, 163,  0.43, 0.42, 0.02, 0.14 , 0.876944148374874
39, 164,  0.43, 0.42, 0.01, 0.13 , 0.778170003197467
39, 165,  0.43, 0.42, 0.01, 0.15 , 1.1274010499955005
39, 166,  0.43, 0.42, 0.01, 0.14 , 1.0412883010960772
39, 167,  0.43, 0.44, 0.02, 0.13 , 1.1919482872298646
39, 168,  0.43, 0.44, 0.02, 0.15 , 0.8488825391748337
39, 169,  0.43, 0.44, 0.02, 0.14 , 0.898695551437537
39, 170,  0.43, 0.43, 0.02, 0.13 , 0.8988896825370887
39, 171,  0.43, 0.43, 0.02, 0.15 , 1.076877344965217
39, 172,  0.43, 0.43, 0.02, 0.14 , 1.0585518014435331
40, 0,  0.41, 0.41, 0.01, 0.11 , 1.0011593621192456
40, 1,  0.41, 0.41, 0.01, 0.13 , 0.8454127036304621
40, 2,  0.41, 0.41, 0.01, 0.12 , 0.9011553462243934
40, 3,  0.41, 0.41, 0.0, 0.11 , 0.9646983723228743
40, 4,  0.41, 0.41, 0.0, 0.13 , 0.8684455569030842
40, 5,  0.41, 0.41, 0.0, 0.12 , 1.0340172834636097
40, 6,  0.41, 0.43, 0.01, 0.11 , 1.0442572812711595
40, 7,  0.41, 0.43, 0.01, 0.13 , 0.9236718395164241
40, 8,  0.41, 0.43, 0.01, 0.12 , 1.326289373547037
40, 9,  0.41, 0.43, 0.0, 0.11 , 0.9088461459298723
40, 10,  0.41, 0.43, 0.0, 0.13 , 0.9235675388672434
40, 11,  0.41, 0.43, 0.0, 0.12 , 1.0537426589851129
40, 12,  0.41, 0.42, 0.01, 0.11 , 0.9525887996419514
40, 13,  0.41, 0.42, 0.01, 0.13 , 0.8443494761757239
40, 14,  0.41, 0.42, 0.01, 0.12 , 0.820842529096559
40, 15,  0.41, 0.42, 0.0, 0.11 , 1.0149640948277958
40, 16,  0.41, 0.42, 0.0, 0.13 , 0.8522371495983113
40, 17,  0.41, 0.42, 0.0, 0.12 , 1.004552931147077
40, 18,  0.43, 0.41, 0.01, 0.11 , 1.0504107882227949
40, 19,  0.43, 0.41, 0.01, 0.13 , 1.024549342259396
40, 20,  0.43, 0.41, 0.01, 0.12 , 1.117857166348066
40, 21,  0.43, 0.41, 0.0, 0.11 , 1.0588393106188978
40, 22,  0.43, 0.41, 0.0, 0.13 , 1.122339236883813
40, 23,  0.43, 0.41, 0.0, 0.12 , 0.6609284323528414
40, 24,  0.43, 0.43, 0.01, 0.11 , 1.0290461281688812
40, 25,  0.43, 0.43, 0.0, 0.11 , 1.0427017192186028
40, 26,  0.43, 0.42, 0.01, 0.11 , 1.2819504960663957
40, 27,  0.43, 0.42, 0.0, 0.11 , 1.3080874989736069
40, 28,  0.42, 0.41, 0.01, 0.11 , 1.4856496994937693
40, 29,  0.42, 0.41, 0.01, 0.13 , 0.7795302585253081
40, 30,  0.42, 0.41, 0.01, 0.12 , 1.2120274251266023
40, 31,  0.42, 0.41, 0.0, 0.11 , 1.024874128399711
40, 32,  0.42, 0.41, 0.0, 0.13 , 1.1074701288652407
40, 33,  0.42, 0.41, 0.0, 0.12 , 1.0926019173879227
40, 34,  0.42, 0.43, 0.01, 0.11 , 0.8735431024445779
40, 35,  0.42, 0.43, 0.0, 0.11 , 0.968209134952414
40, 36,  0.42, 0.42, 0.01, 0.11 , 0.9388925069010732
40, 37,  0.42, 0.42, 0.0, 0.11 , 1.090225455601842
40, 38,  0.41, 0.41, 0.01, 0.13 , 0.8454127036304621
40, 39,  0.41, 0.41, 0.01, 0.15 , 0.9438914780984649
40, 40,  0.41, 0.41, 0.01, 0.14 , 0.8614447826086419
40, 41,  0.41, 0.41, 0.0, 0.13 , 0.8684455569030842
40, 42,  0.41, 0.41, 0.0, 0.15 , 1.1901843234718297
40, 43,  0.41, 0.41, 0.0, 0.14 , 0.9811938708665304
40, 44,  0.41, 0.43, 0.01, 0.13 , 0.9236718395164241
40, 45,  0.41, 0.43, 0.01, 0.15 , 0.8500302943525477
40, 46,  0.41, 0.43, 0.01, 0.14 , 0.8490643038679714
40, 47,  0.41, 0.43, 0.0, 0.13 , 0.9235675388672434
40, 48,  0.41, 0.43, 0.0, 0.15 , 0.894117396796712
40, 49,  0.41, 0.43, 0.0, 0.14 , 0.8616613148303283
40, 50,  0.41, 0.42, 0.01, 0.13 , 0.8443494761757239
40, 51,  0.41, 0.42, 0.01, 0.15 , 0.8588083306123749
40, 52,  0.41, 0.42, 0.01, 0.14 , 0.8120768614201594
40, 53,  0.41, 0.42, 0.0, 0.13 , 0.8522371495983113
40, 54,  0.41, 0.42, 0.0, 0.15 , 0.9216957541814886
40, 55,  0.41, 0.42, 0.0, 0.14 , 0.9950332403327281
40, 56,  0.43, 0.41, 0.01, 0.13 , 1.024549342259396
40, 57,  0.43, 0.41, 0.01, 0.15 , 0.9116455441729496
40, 58,  0.43, 0.41, 0.01, 0.14 , 1.0698760096693674
40, 59,  0.43, 0.41, 0.0, 0.13 , 1.122339236883813
40, 60,  0.43, 0.41, 0.0, 0.15 , 1.0662459625556722
40, 61,  0.43, 0.41, 0.0, 0.14 , 1.185013474887389
40, 62,  0.42, 0.41, 0.01, 0.13 , 0.7795302585253081
40, 63,  0.42, 0.41, 0.01, 0.15 , 0.771828421158731
40, 64,  0.42, 0.41, 0.01, 0.14 , 1.055212076624509
40, 65,  0.42, 0.41, 0.0, 0.13 , 1.1074701288652407
40, 66,  0.42, 0.41, 0.0, 0.15 , 0.5934801739521388
40, 67,  0.42, 0.41, 0.0, 0.14 , 0.8560708855730124
40, 68,  0.41, 0.41, 0.01, 0.12 , 0.9011553462243934
40, 69,  0.41, 0.41, 0.01, 0.14 , 0.8614447826086419
40, 70,  0.41, 0.41, 0.01, 0.13 , 0.8454127036304621
40, 71,  0.41, 0.41, 0.0, 0.12 , 1.0340172834636097
40, 72,  0.41, 0.41, 0.0, 0.14 , 0.9811938708665304
40, 73,  0.41, 0.41, 0.0, 0.13 , 0.8684455569030842
40, 74,  0.41, 0.43, 0.01, 0.12 , 1.326289373547037
40, 75,  0.41, 0.43, 0.01, 0.14 , 0.8490643038679714
40, 76,  0.41, 0.43, 0.01, 0.13 , 0.9236718395164241
40, 77,  0.41, 0.43, 0.0, 0.12 , 1.0537426589851129
40, 78,  0.41, 0.43, 0.0, 0.14 , 0.8616613148303283
40, 79,  0.41, 0.43, 0.0, 0.13 , 0.9235675388672434
40, 80,  0.41, 0.42, 0.01, 0.12 , 0.820842529096559
40, 81,  0.41, 0.42, 0.01, 0.14 , 0.8120768614201594
40, 82,  0.41, 0.42, 0.01, 0.13 , 0.8443494761757239
40, 83,  0.41, 0.42, 0.0, 0.12 , 1.004552931147077
40, 84,  0.41, 0.42, 0.0, 0.14 , 0.9950332403327281
40, 85,  0.41, 0.42, 0.0, 0.13 , 0.8522371495983113
40, 86,  0.43, 0.41, 0.01, 0.12 , 1.117857166348066
40, 87,  0.43, 0.41, 0.01, 0.14 , 1.0698760096693674
40, 88,  0.43, 0.41, 0.01, 0.13 , 1.024549342259396
40, 89,  0.43, 0.41, 0.0, 0.12 , 0.6609284323528414
40, 90,  0.43, 0.41, 0.0, 0.14 , 1.185013474887389
40, 91,  0.43, 0.41, 0.0, 0.13 , 1.122339236883813
40, 92,  0.42, 0.41, 0.01, 0.12 , 1.2120274251266023
40, 93,  0.42, 0.41, 0.01, 0.14 , 1.055212076624509
40, 94,  0.42, 0.41, 0.01, 0.13 , 0.7795302585253081
40, 95,  0.42, 0.41, 0.0, 0.12 , 1.0926019173879227
40, 96,  0.42, 0.41, 0.0, 0.14 , 0.8560708855730124
40, 97,  0.42, 0.41, 0.0, 0.13 , 1.1074701288652407
41, 0,  0.4, 0.4, 0.0, 0.1 , 1.0128212433163548
41, 1,  0.4, 0.4, 0.0, 0.12 , 0.981656305278986
41, 2,  0.4, 0.4, 0.0, 0.11 , 1.1189210145165176
41, 3,  0.4, 0.4, 0.02, 0.1 , 0.825955468482394
41, 4,  0.4, 0.4, 0.02, 0.12 , 0.9546197565284358
41, 5,  0.4, 0.4, 0.02, 0.11 , 0.9528600433499786
41, 6,  0.4, 0.4, 0.01, 0.1 , 0.9937774928800304
41, 7,  0.4, 0.4, 0.01, 0.12 , 0.9107659804731574
41, 8,  0.4, 0.4, 0.01, 0.11 , 0.9669668418730174
41, 9,  0.4, 0.42, 0.0, 0.1 , 1.149034586480175
41, 10,  0.4, 0.42, 0.0, 0.12 , 1.0499255059663255
41, 11,  0.4, 0.42, 0.0, 0.11 , 1.0212273907684786
41, 12,  0.4, 0.42, 0.02, 0.1 , 0.8865177961062614
41, 13,  0.4, 0.42, 0.02, 0.12 , 0.9609598016686832
41, 14,  0.4, 0.42, 0.02, 0.11 , 0.9559750214406929
41, 15,  0.4, 0.42, 0.01, 0.1 , 1.08915165597322
41, 16,  0.4, 0.42, 0.01, 0.12 , 1.2278414549749315
41, 17,  0.4, 0.42, 0.01, 0.11 , 1.0956645058104795
41, 18,  0.4, 0.41, 0.0, 0.1 , 0.9499247061543545
41, 19,  0.4, 0.41, 0.0, 0.12 , 0.8384379984708372
41, 20,  0.4, 0.41, 0.0, 0.11 , 0.9211567178398874
41, 21,  0.4, 0.41, 0.02, 0.1 , 0.8868189868006543
41, 22,  0.4, 0.41, 0.02, 0.12 , 0.8780209761745894
41, 23,  0.4, 0.41, 0.02, 0.11 , 1.1949307375718061
41, 24,  0.4, 0.41, 0.01, 0.1 , 1.2022711790433984
41, 25,  0.4, 0.41, 0.01, 0.12 , 0.8564423290848294
41, 26,  0.4, 0.41, 0.01, 0.11 , 0.853041943272451
41, 27,  0.42, 0.4, 0.0, 0.1 , 1.2189624954986995
41, 28,  0.42, 0.4, 0.0, 0.12 , 0.6472808442179168
41, 29,  0.42, 0.4, 0.0, 0.11 , 1.2774240735017128
41, 30,  0.42, 0.4, 0.02, 0.1 , 1.0961684905347824
41, 31,  0.42, 0.4, 0.02, 0.12 , 1.0466522203665012
41, 32,  0.42, 0.4, 0.02, 0.11 , 1.0119169283237492
41, 33,  0.42, 0.4, 0.01, 0.1 , 0.71929805690048
41, 34,  0.42, 0.4, 0.01, 0.12 , 1.0440902286398612
41, 35,  0.42, 0.4, 0.01, 0.11 , 1.1891945271207165
41, 36,  0.42, 0.42, 0.0, 0.1 , 1.3128853748390548
41, 37,  0.42, 0.42, 0.02, 0.1 , 0.8606411418788878
41, 38,  0.42, 0.42, 0.02, 0.11 , 0.955101140002493
41, 39,  0.42, 0.42, 0.01, 0.1 , 1.0746726988447834
41, 40,  0.42, 0.41, 0.0, 0.1 , 0.9358803242768072
41, 41,  0.42, 0.41, 0.02, 0.1 , 1.0775886704990782
41, 42,  0.42, 0.41, 0.02, 0.12 , 0.8783772057244953
41, 43,  0.42, 0.41, 0.02, 0.11 , 1.0286772609672414
41, 44,  0.42, 0.41, 0.01, 0.1 , 1.1389776512546719
41, 45,  0.41, 0.4, 0.0, 0.1 , 0.8929797892458692
41, 46,  0.41, 0.4, 0.0, 0.12 , 1.0970264135229624
41, 47,  0.41, 0.4, 0.0, 0.11 , 0.981235952873116
41, 48,  0.41, 0.4, 0.02, 0.1 , 1.3314869047069917
41, 49,  0.41, 0.4, 0.02, 0.12 , 1.1122841972031843
41, 50,  0.41, 0.4, 0.02, 0.11 , 1.253422080255351
41, 51,  0.41, 0.4, 0.01, 0.1 , 0.9635043146366407
41, 52,  0.41, 0.4, 0.01, 0.12 , 1.256866175904079
41, 53,  0.41, 0.4, 0.01, 0.11 , 1.3360404351134803
41, 54,  0.41, 0.42, 0.0, 0.1 , 0.9478798878354379
41, 55,  0.41, 0.42, 0.02, 0.1 , 0.8836612092286464
41, 56,  0.41, 0.42, 0.02, 0.12 , 0.8570742595772063
41, 57,  0.41, 0.42, 0.02, 0.11 , 1.094653595476841
41, 58,  0.41, 0.42, 0.01, 0.1 , 0.9676243044229307
41, 59,  0.41, 0.41, 0.0, 0.1 , 0.9214293700612115
41, 60,  0.41, 0.41, 0.02, 0.1 , 0.8846326031707342
41, 61,  0.41, 0.41, 0.02, 0.12 , 0.917499607274514
41, 62,  0.41, 0.41, 0.02, 0.11 , 0.9816000243139866
41, 63,  0.41, 0.41, 0.01, 0.1 , 1.0065347120526413
41, 64,  0.4, 0.4, 0.0, 0.12 , 0.981656305278986
41, 65,  0.4, 0.4, 0.0, 0.14 , 0.837947988119164
41, 66,  0.4, 0.4, 0.0, 0.13 , 0.907720424546237
41, 67,  0.4, 0.4, 0.02, 0.12 , 0.9546197565284358
41, 68,  0.4, 0.4, 0.02, 0.14 , 1.133858616835172
41, 69,  0.4, 0.4, 0.02, 0.13 , 0.9062301016192887
41, 70,  0.4, 0.4, 0.01, 0.12 , 0.9107659804731574
41, 71,  0.4, 0.4, 0.01, 0.14 , 0.942688058543182
41, 72,  0.4, 0.4, 0.01, 0.13 , 0.8620913515098915
41, 73,  0.4, 0.42, 0.0, 0.12 , 1.0499255059663255
41, 74,  0.4, 0.42, 0.0, 0.14 , 0.9604705331074174
41, 75,  0.4, 0.42, 0.0, 0.13 , 0.9920310798351565
41, 76,  0.4, 0.42, 0.02, 0.12 , 0.9609598016686832
41, 77,  0.4, 0.42, 0.02, 0.14 , 0.920282847116058
41, 78,  0.4, 0.42, 0.02, 0.13 , 1.345087765210018
41, 79,  0.4, 0.42, 0.01, 0.12 , 1.2278414549749315
41, 80,  0.4, 0.42, 0.01, 0.14 , 0.9838811831645385
41, 81,  0.4, 0.42, 0.01, 0.13 , 0.8967838053936175
41, 82,  0.4, 0.41, 0.0, 0.12 , 0.8384379984708372
41, 83,  0.4, 0.41, 0.0, 0.14 , 0.8421613129835342
41, 84,  0.4, 0.41, 0.0, 0.13 , 0.8705904062578818
41, 85,  0.4, 0.41, 0.02, 0.12 , 0.8780209761745894
41, 86,  0.4, 0.41, 0.02, 0.14 , 0.9320192477841225
41, 87,  0.4, 0.41, 0.02, 0.13 , 0.8886069437050091
41, 88,  0.4, 0.41, 0.01, 0.12 , 0.8564423290848294
41, 89,  0.4, 0.41, 0.01, 0.14 , 0.9863726858086995
41, 90,  0.4, 0.41, 0.01, 0.13 , 0.8820568642433957
41, 91,  0.42, 0.4, 0.0, 0.12 , 0.6472808442179168
41, 92,  0.42, 0.4, 0.0, 0.14 , 1.0925027989101914
41, 93,  0.42, 0.4, 0.0, 0.13 , 1.0515319493428033
41, 94,  0.42, 0.4, 0.02, 0.12 , 1.0466522203665012
41, 95,  0.42, 0.4, 0.02, 0.14 , 0.8420973523012066
41, 96,  0.42, 0.4, 0.02, 0.13 , 0.8507889597445095
41, 97,  0.42, 0.4, 0.01, 0.12 , 1.0440902286398612
41, 98,  0.42, 0.4, 0.01, 0.14 , 1.0152825883905265
41, 99,  0.42, 0.4, 0.01, 0.13 , 1.3027326438621316
41, 100,  0.42, 0.41, 0.02, 0.12 , 0.8783772057244953
41, 101,  0.42, 0.41, 0.02, 0.14 , 1.1753130522465993
41, 102,  0.42, 0.41, 0.02, 0.13 , 0.9702269132839265
41, 103,  0.41, 0.4, 0.0, 0.12 , 1.0970264135229624
41, 104,  0.41, 0.4, 0.0, 0.14 , 0.969877153810428
41, 105,  0.41, 0.4, 0.0, 0.13 , 1.065673260243911
41, 106,  0.41, 0.4, 0.02, 0.12 , 1.1122841972031843
41, 107,  0.41, 0.4, 0.02, 0.14 , 1.1355893647145103
41, 108,  0.41, 0.4, 0.02, 0.13 , 0.7996433620538952
41, 109,  0.41, 0.4, 0.01, 0.12 , 1.256866175904079
41, 110,  0.41, 0.4, 0.01, 0.14 , 0.7376592621262336
41, 111,  0.41, 0.4, 0.01, 0.13 , 0.9341012140915593
41, 112,  0.41, 0.42, 0.02, 0.12 , 0.8570742595772063
41, 113,  0.41, 0.42, 0.02, 0.14 , 0.8841842937731931
41, 114,  0.41, 0.42, 0.02, 0.13 , 0.878479389997823
41, 115,  0.41, 0.41, 0.02, 0.12 , 0.917499607274514
41, 116,  0.41, 0.41, 0.02, 0.14 , 0.8617104872051804
41, 117,  0.41, 0.41, 0.02, 0.13 , 0.9350570095219501
41, 118,  0.4, 0.4, 0.0, 0.11 , 1.1189210145165176
41, 119,  0.4, 0.4, 0.0, 0.13 , 0.907720424546237
41, 120,  0.4, 0.4, 0.0, 0.12 , 0.981656305278986
41, 121,  0.4, 0.4, 0.02, 0.11 , 0.9528600433499786
41, 122,  0.4, 0.4, 0.02, 0.13 , 0.9062301016192887
41, 123,  0.4, 0.4, 0.02, 0.12 , 0.9546197565284358
41, 124,  0.4, 0.4, 0.01, 0.11 , 0.9669668418730174
41, 125,  0.4, 0.4, 0.01, 0.13 , 0.8620913515098915
41, 126,  0.4, 0.4, 0.01, 0.12 , 0.9107659804731574
41, 127,  0.4, 0.42, 0.0, 0.11 , 1.0212273907684786
41, 128,  0.4, 0.42, 0.0, 0.13 , 0.9920310798351565
41, 129,  0.4, 0.42, 0.0, 0.12 , 1.0499255059663255
41, 130,  0.4, 0.42, 0.02, 0.11 , 0.9559750214406929
41, 131,  0.4, 0.42, 0.02, 0.13 , 1.345087765210018
41, 132,  0.4, 0.42, 0.02, 0.12 , 0.9609598016686832
41, 133,  0.4, 0.42, 0.01, 0.11 , 1.0956645058104795
41, 134,  0.4, 0.42, 0.01, 0.13 , 0.8967838053936175
41, 135,  0.4, 0.42, 0.01, 0.12 , 1.2278414549749315
41, 136,  0.4, 0.41, 0.0, 0.11 , 0.9211567178398874
41, 137,  0.4, 0.41, 0.0, 0.13 , 0.8705904062578818
41, 138,  0.4, 0.41, 0.0, 0.12 , 0.8384379984708372
41, 139,  0.4, 0.41, 0.02, 0.11 , 1.1949307375718061
41, 140,  0.4, 0.41, 0.02, 0.13 , 0.8886069437050091
41, 141,  0.4, 0.41, 0.02, 0.12 , 0.8780209761745894
41, 142,  0.4, 0.41, 0.01, 0.11 , 0.853041943272451
41, 143,  0.4, 0.41, 0.01, 0.13 , 0.8820568642433957
41, 144,  0.4, 0.41, 0.01, 0.12 , 0.8564423290848294
41, 145,  0.42, 0.4, 0.0, 0.11 , 1.2774240735017128
41, 146,  0.42, 0.4, 0.0, 0.13 , 1.0515319493428033
41, 147,  0.42, 0.4, 0.0, 0.12 , 0.6472808442179168
41, 148,  0.42, 0.4, 0.02, 0.11 , 1.0119169283237492
41, 149,  0.42, 0.4, 0.02, 0.13 , 0.8507889597445095
41, 150,  0.42, 0.4, 0.02, 0.12 , 1.0466522203665012
41, 151,  0.42, 0.4, 0.01, 0.11 , 1.1891945271207165
41, 152,  0.42, 0.4, 0.01, 0.13 , 1.3027326438621316
41, 153,  0.42, 0.4, 0.01, 0.12 , 1.0440902286398612
41, 154,  0.42, 0.42, 0.02, 0.11 , 0.955101140002493
41, 155,  0.42, 0.41, 0.02, 0.11 , 1.0286772609672414
41, 156,  0.42, 0.41, 0.02, 0.13 , 0.9702269132839265
41, 157,  0.42, 0.41, 0.02, 0.12 , 0.8783772057244953
41, 158,  0.41, 0.4, 0.0, 0.11 , 0.981235952873116
41, 159,  0.41, 0.4, 0.0, 0.13 , 1.065673260243911
41, 160,  0.41, 0.4, 0.0, 0.12 , 1.0970264135229624
41, 161,  0.41, 0.4, 0.02, 0.11 , 1.2504743641025473
